year,week,Borough,Housing,Other jurisdiction,Patrol,Transit,18-24,25-44,45-64,65+,<18,Unknown,Female,Male,American indian/alaskan native,Asian / pacific islander,Black,Black hispanic,Other,Unknown.1,White,White hispanic,Domestic,Drug_&_Violence,Noise,Traffic_related,Number_of_persons_injured,Number_of_persons_killed,Backing unsafely,Driver inattention/distraction,Driver inexperience,Failure to yield right-of-way,Fatigued/drowsy,Following too closely,Lost consciousness,Other vehicular,Passing or lane usage improper,Passing too closely,Prescription medication,Traffic control disregarded,Turning improperly,Unsafe lane changing,Unspecified
2016,51,Manhattan,84,47,928,160,304,579,267,13,56,0,234,985,1,60,590,88,0,16,186,278,127,5,1537,370,35.0,0.0,16,111,7,16,0,30,0,13,31,26,0,6,16,20,51
2016,52,Manhattan,104,51,802,121,272,523,214,16,53,0,174,904,3,44,515,105,0,21,140,250,98,9,1582,288,29.0,0.0,14,99,14,12,0,28,0,8,19,16,0,3,10,18,50
2016,53,Manhattan,41,9,381,79,129,256,86,6,33,0,91,419,0,21,214,40,0,7,94,134,73,0,976,121,24.0,0.0,7,33,3,9,11,0,7,13,0,0,4,1,15,0,49
2017,1,Manhattan,120,68,989,200,321,689,292,17,58,0,247,1130,3,55,653,133,0,12,174,347,103,7,1501,327,49.0,0.0,14,118,17,17,0,37,0,14,13,20,0,3,15,23,49
2017,2,Manhattan,120,77,1122,200,314,784,362,16,43,0,248,1271,2,43,739,164,0,20,186,365,120,4,1751,342,42.0,0.0,17,116,7,25,0,37,0,16,23,39,0,2,11,25,51
2017,3,Manhattan,97,50,1240,231,358,816,374,12,58,0,237,1381,0,58,697,170,0,19,256,418,93,5,1858,433,34.0,0.0,22,118,14,20,1,33,0,16,26,27,0,6,9,20,54
2017,4,Manhattan,122,82,1178,272,385,828,352,13,76,0,258,1396,4,79,732,173,0,24,218,424,109,6,1695,402,44.0,0.0,14,136,6,20,1,46,0,7,42,25,0,5,15,32,68
2017,5,Manhattan,103,52,1177,207,348,766,338,17,70,0,291,1248,3,48,693,168,0,28,213,386,111,6,1594,392,27.0,0.0,21,125,8,16,0,36,0,20,31,17,0,5,18,24,65
2017,6,Manhattan,112,86,1066,204,324,755,315,9,65,0,261,1207,1,51,634,129,0,19,247,387,88,4,1624,361,55.0,0.0,17,107,22,17,0,41,0,10,26,28,0,7,14,39,36
2017,7,Manhattan,107,59,1122,254,367,774,326,11,64,0,277,1265,2,63,691,131,0,14,227,414,108,9,1875,401,46.0,0.0,13,130,15,20,0,39,0,18,22,34,0,3,15,30,59
2017,8,Manhattan,92,58,1066,192,380,668,272,17,71,0,236,1172,3,47,655,152,0,12,172,367,136,3,1998,378,41.0,0.0,21,139,10,24,0,38,0,13,20,19,0,6,22,33,50
2017,9,Manhattan,83,91,1206,245,369,795,389,18,54,0,278,1347,3,78,692,170,0,17,245,420,116,3,1591,369,50.0,0.0,24,126,16,23,1,39,0,12,34,33,0,10,19,34,53
2017,10,Manhattan,107,63,1249,243,378,863,353,15,53,0,271,1391,3,73,755,190,0,24,219,398,125,3,1603,419,45.0,0.0,25,140,9,13,0,34,1,13,35,21,0,2,19,25,58
2017,11,Manhattan,97,67,881,145,299,584,247,14,46,0,211,979,2,43,517,114,0,11,192,311,61,7,1709,424,38.0,0.0,21,115,18,26,0,54,0,13,41,28,0,1,14,27,53
2017,12,Manhattan,111,55,1152,269,414,749,337,16,71,0,276,1311,3,59,738,164,0,17,201,405,106,6,1822,406,45.0,0.0,21,119,14,28,1,42,0,19,42,30,0,5,20,24,66
2017,13,Manhattan,103,55,1034,213,333,728,280,19,45,0,244,1161,4,51,637,137,0,15,222,339,96,4,1709,472,45.0,0.0,19,145,21,18,2,29,0,12,39,27,0,3,16,32,62
2017,14,Manhattan,153,88,1177,232,358,839,338,25,90,0,276,1374,3,60,744,146,0,24,220,453,155,8,1981,477,43.0,0.0,24,139,10,26,0,33,1,20,25,31,0,3,24,35,64
2017,15,Manhattan,123,72,1105,187,329,758,279,27,94,0,249,1238,3,38,720,153,0,17,184,372,184,7,3050,423,39.0,0.0,19,125,24,23,0,29,0,18,35,21,0,2,12,28,56
2017,16,Manhattan,81,62,1122,248,350,785,303,20,55,0,300,1213,4,70,684,140,0,7,238,370,177,8,2292,452,74.0,0.0,35,162,7,35,2,36,1,16,27,32,0,4,18,32,77
2017,17,Manhattan,103,53,1131,248,350,781,322,20,62,0,285,1250,2,61,705,132,0,19,216,400,222,11,2644,469,63.0,0.0,32,150,17,24,0,43,0,32,34,33,0,5,19,27,85
2017,18,Manhattan,82,71,1232,241,385,791,345,25,80,0,286,1340,8,82,750,179,0,15,214,378,221,14,2226,522,56.0,1.0,22,155,12,25,1,35,1,29,44,23,0,4,11,35,71
2017,19,Manhattan,82,54,1176,226,379,753,314,22,70,0,244,1294,2,61,708,155,0,21,200,391,196,8,2267,555,46.0,0.0,20,154,13,25,1,44,0,19,30,25,0,7,16,38,70
2017,20,Manhattan,116,47,1123,205,408,720,274,13,76,0,261,1230,2,56,706,131,0,17,187,392,258,13,2944,598,66.0,0.0,26,181,16,40,0,58,0,26,54,52,0,10,21,32,60
2017,21,Manhattan,97,65,1045,204,333,681,308,16,73,0,226,1185,3,43,664,146,0,14,191,350,196,13,2544,529,53.0,0.0,23,134,21,20,0,49,0,15,35,18,0,6,20,28,77
2017,22,Manhattan,105,49,1129,194,360,737,299,19,62,0,277,1200,3,59,707,136,0,17,190,365,260,16,2929,652,66.0,0.0,24,103,19,13,0,34,0,12,34,31,0,7,15,30,64
2017,23,Manhattan,110,63,1078,194,346,742,296,16,45,0,275,1170,0,50,648,151,0,17,185,394,246,13,2708,628,62.0,0.0,24,166,13,18,2,56,0,26,39,30,0,8,12,35,65
2017,24,Manhattan,80,66,985,201,289,686,283,16,58,0,229,1103,3,54,632,143,0,15,178,307,245,6,2427,667,74.0,0.0,26,164,19,25,0,45,0,21,47,37,0,3,21,47,59
2017,25,Manhattan,101,56,1024,225,309,729,280,26,62,0,226,1180,4,45,649,131,0,18,219,340,344,9,2289,619,54.0,0.0,26,151,21,27,1,49,0,26,39,40,0,7,18,44,68
2017,26,Manhattan,128,44,1007,178,332,679,264,17,65,0,226,1131,6,54,631,134,0,13,187,332,358,2,2166,612,82.0,0.0,23,156,20,19,1,44,0,19,37,26,0,6,14,34,77
2017,27,Manhattan,121,54,950,106,328,582,238,17,66,0,210,1021,1,50,557,136,0,16,152,319,307,4,2391,453,46.0,0.0,22,107,15,22,1,34,0,20,19,18,0,6,14,18,41
2017,28,Manhattan,67,79,1033,148,308,642,297,18,62,0,260,1067,4,50,639,121,0,8,183,322,309,5,2071,576,68.0,0.0,15,157,18,31,0,34,1,18,33,27,0,10,18,32,77
2017,29,Manhattan,102,52,1137,189,309,735,357,16,63,0,269,1211,4,42,716,156,0,13,221,328,314,8,1594,562,61.0,0.0,26,172,14,21,0,42,1,24,44,20,0,5,17,39,77
2017,30,Manhattan,95,69,1179,210,357,764,345,16,71,0,267,1286,1,63,716,148,0,17,214,394,320,3,2517,554,67.0,0.0,20,151,13,26,0,40,0,11,27,32,0,5,12,28,64
2017,31,Manhattan,111,69,1160,183,326,718,406,19,54,0,245,1278,4,68,645,162,0,23,267,354,276,12,2166,507,40.0,0.0,23,138,16,27,0,38,1,19,35,30,0,4,18,34,63
2017,32,Manhattan,125,58,1141,198,376,775,289,22,60,0,251,1271,0,63,765,134,0,13,218,329,269,13,2232,501,41.0,0.0,31,124,12,21,0,38,0,20,39,27,0,5,17,24,58
2017,33,Manhattan,90,47,1030,167,305,720,258,14,37,0,254,1080,2,64,642,126,0,17,184,299,244,11,2023,539,49.0,0.0,21,139,18,12,0,24,0,23,19,29,0,7,8,20,48
2017,34,Manhattan,100,42,926,175,279,624,289,14,37,0,211,1032,2,48,633,127,0,19,154,260,232,13,2368,453,44.0,0.0,16,133,17,14,0,29,0,15,22,29,0,13,20,25,65
2017,35,Manhattan,139,63,1191,148,386,771,300,16,68,0,311,1230,0,87,692,137,0,15,270,340,172,5,2207,431,51.0,0.0,17,141,15,13,0,31,0,14,26,20,0,6,12,22,68
2017,36,Manhattan,105,54,1055,178,313,724,277,20,58,0,256,1136,2,46,665,133,0,15,180,351,188,6,2826,503,56.0,0.0,23,123,15,20,0,28,0,18,26,29,0,11,11,28,65
2017,37,Manhattan,128,76,1118,196,374,739,334,20,51,0,243,1275,3,63,713,150,0,29,205,355,273,9,2496,570,64.0,1.0,14,167,12,27,0,40,0,13,44,39,0,5,7,33,79
2017,38,Manhattan,141,50,891,200,305,637,273,19,48,0,235,1047,1,44,590,139,0,12,177,319,280,16,2485,569,53.0,0.0,20,136,21,25,0,31,0,15,35,27,0,9,17,29,64
2017,39,Manhattan,83,69,1035,170,299,680,300,18,60,0,223,1134,3,45,656,143,0,12,158,340,268,9,2257,594,53.0,0.0,22,138,12,17,1,38,0,23,31,29,0,11,15,22,68
2017,40,Manhattan,139,59,1104,202,337,801,296,18,52,0,259,1245,3,72,695,143,0,19,203,369,287,14,2277,535,35.0,0.0,20,130,17,17,1,26,0,21,31,19,0,3,13,28,68
2017,41,Manhattan,126,70,1071,229,363,715,347,15,56,0,234,1262,1,60,711,161,0,15,194,354,263,6,2268,542,43.0,0.0,16,123,19,20,1,30,0,24,22,17,0,2,7,25,71
2017,42,Manhattan,118,72,1135,239,357,794,322,23,68,0,249,1315,5,61,740,165,0,12,192,389,284,7,2567,637,56.0,0.0,26,140,20,13,0,36,0,17,33,23,0,6,13,20,74
2017,43,Manhattan,116,82,1111,209,344,767,314,16,77,0,284,1234,7,58,697,147,0,13,228,368,257,7,2399,579,58.0,0.0,22,164,14,12,1,41,0,17,33,32,0,5,14,30,61
2017,44,Manhattan,111,75,1123,178,383,760,266,14,64,0,353,1134,4,60,756,134,0,6,190,337,215,5,2160,528,34.0,0.0,22,121,19,11,0,28,0,17,35,29,0,3,10,28,72
2017,45,Manhattan,104,68,1039,220,328,673,330,23,77,0,231,1200,3,62,657,154,0,11,196,348,170,5,1855,475,51.0,0.0,18,164,22,26,0,44,0,15,36,25,0,4,19,29,91
2017,46,Manhattan,94,57,1069,242,347,714,330,20,51,0,243,1219,1,60,707,141,0,16,186,351,189,2,1684,518,54.0,0.0,27,145,16,38,0,40,1,21,40,24,0,4,16,38,72
2017,47,Manhattan,93,57,870,124,240,589,246,22,47,0,189,955,7,43,514,106,0,12,162,300,153,2,1606,433,41.0,0.0,22,135,15,14,1,45,0,16,39,21,1,4,20,27,53
2017,48,Manhattan,107,78,1023,224,334,741,265,20,72,0,280,1152,1,63,706,130,0,20,177,335,239,7,1826,580,42.0,0.0,18,148,16,25,0,41,0,11,34,28,0,6,12,22,75
2017,49,Manhattan,130,69,1042,251,312,779,297,17,87,0,247,1245,2,76,682,137,0,18,227,350,144,8,1701,426,58.0,0.0,35,162,19,29,0,38,0,14,33,28,0,5,20,43,88
2017,50,Manhattan,102,96,939,159,258,645,301,25,67,0,237,1059,3,54,551,147,0,16,191,334,118,4,1805,467,46.0,0.0,18,148,19,24,0,38,0,27,48,33,0,4,16,32,70
2017,51,Manhattan,101,71,937,149,268,614,266,25,85,0,289,969,0,54,587,130,0,11,169,307,155,7,1536,396,43.0,0.0,19,130,9,17,0,27,0,35,30,29,0,7,14,25,67
2017,52,Manhattan,104,54,802,104,245,548,214,18,39,0,210,854,3,50,502,76,0,8,152,273,106,3,1875,310,38.0,0.0,21,116,12,19,0,35,0,10,15,22,0,3,17,12,72
2018,1,Manhattan,81,63,791,167,250,523,285,12,32,0,188,914,1,46,534,111,0,9,133,268,91,8,1795,261,32.0,0.0,16,98,16,14,0,51,0,20,32,14,0,5,8,20,55
2018,2,Manhattan,97,99,1072,236,330,765,337,20,52,0,263,1241,4,54,722,139,0,12,233,340,113,10,1502,370,47.0,0.0,22,135,14,15,1,44,0,13,23,31,0,3,12,25,73
2018,3,Manhattan,111,67,1189,259,349,867,322,15,73,0,253,1373,3,52,745,174,0,16,198,438,81,2,1803,382,30.0,0.0,24,126,9,17,0,30,0,17,28,31,0,0,13,23,74
2018,4,Manhattan,110,80,1189,243,355,839,363,16,49,0,257,1365,5,77,763,152,0,20,196,409,130,8,1762,474,40.0,0.0,18,119,9,17,1,31,1,18,32,38,0,4,17,37,64
2018,5,Manhattan,123,56,1122,160,319,768,303,23,48,0,275,1186,4,82,660,149,0,11,194,361,107,16,1630,386,53.0,0.0,20,125,9,14,0,34,0,15,29,23,0,7,13,24,71
2018,6,Manhattan,96,72,1101,146,326,714,293,16,66,0,262,1153,5,57,650,125,0,13,207,358,106,5,1596,417,38.0,0.0,26,123,12,19,0,36,0,17,27,19,1,5,14,30,83
2018,7,Manhattan,81,81,1145,136,297,756,311,20,59,0,280,1163,2,47,658,138,0,8,199,391,111,7,1624,424,37.0,0.0,13,162,17,26,0,40,0,14,24,19,0,4,20,22,55
2018,8,Manhattan,104,82,1095,144,293,744,321,19,48,0,243,1182,2,69,589,136,0,14,239,376,93,8,2041,376,44.0,0.0,19,123,11,11,0,34,1,15,33,23,0,2,17,24,51
2018,9,Manhattan,96,66,1060,123,264,710,295,9,67,0,225,1120,3,49,591,134,0,5,190,373,120,5,1760,477,48.0,0.0,25,155,15,17,0,24,0,13,25,26,0,4,15,24,60
2018,10,Manhattan,84,94,1030,122,241,702,326,11,50,0,209,1121,3,42,633,136,0,12,172,332,102,5,1639,426,38.0,0.0,18,129,11,13,1,28,0,16,36,27,0,7,11,24,56
2018,11,Manhattan,80,79,1111,97,275,698,323,17,54,0,267,1100,9,51,649,119,0,13,203,323,121,10,1836,429,41.0,0.0,27,159,14,15,0,41,0,25,31,32,0,5,16,20,68
2018,12,Manhattan,60,78,988,77,246,627,268,14,48,0,246,957,5,49,519,137,0,7,189,297,100,9,1855,457,50.0,0.0,25,139,9,16,1,30,0,23,23,22,0,6,13,26,66
2018,13,Manhattan,81,69,1039,86,255,637,302,12,69,0,235,1040,2,52,607,112,0,8,143,351,117,15,1893,488,45.0,0.0,10,145,17,19,0,26,0,16,27,32,1,3,18,27,61
2018,14,Manhattan,90,86,974,94,235,647,290,17,55,0,218,1026,6,50,595,129,0,7,165,292,92,6,1940,389,29.0,0.0,19,122,8,14,1,42,1,16,26,31,0,3,24,27,56
2018,15,Manhattan,71,83,1077,95,271,660,335,11,49,0,270,1056,5,48,633,147,0,10,180,303,152,4,2263,476,42.0,0.0,18,183,10,12,1,40,0,15,25,30,0,4,18,26,70
2018,16,Manhattan,76,54,1047,73,221,614,344,23,48,0,238,1012,7,61,581,148,0,15,154,284,138,9,1996,530,38.0,0.0,17,178,8,21,1,31,0,15,42,25,0,3,12,37,65
2018,17,Manhattan,69,63,1098,92,282,685,278,21,56,0,254,1068,4,50,641,112,0,13,194,308,182,9,2176,551,31.0,0.0,21,135,7,16,0,24,0,14,39,37,0,3,15,27,78
2018,18,Manhattan,88,66,1096,104,290,719,290,12,43,0,233,1121,2,43,680,118,0,9,164,338,186,5,2983,674,45.0,0.0,23,144,12,12,0,38,0,9,43,48,0,6,17,33,72
2018,19,Manhattan,49,65,1052,92,263,614,295,17,69,0,263,995,2,51,548,118,0,6,184,349,213,11,2493,582,49.0,0.0,22,141,11,18,1,43,0,13,41,38,0,6,9,25,58
2018,20,Manhattan,42,82,920,98,204,583,276,17,62,0,202,940,2,36,578,92,0,6,174,254,169,6,2425,752,53.0,0.0,28,176,14,19,0,37,0,11,52,44,0,2,22,26,71
2018,21,Manhattan,56,70,1001,69,212,630,276,18,60,0,200,996,5,42,528,130,0,14,171,306,200,6,2586,695,69.0,0.0,22,141,11,13,1,37,0,12,36,22,0,7,19,25,58
2018,22,Manhattan,37,52,949,62,209,575,229,13,74,0,209,891,4,60,544,79,0,3,170,240,203,7,2430,637,52.0,0.0,25,148,16,14,0,39,0,18,27,24,0,8,17,33,71
2018,23,Manhattan,52,61,1013,75,253,575,295,16,62,0,225,976,3,43,550,118,0,15,180,292,227,6,2863,679,46.0,0.0,23,172,9,25,0,34,1,12,39,28,0,4,11,30,69
2018,24,Manhattan,61,75,897,68,220,556,262,11,52,0,213,888,0,50,525,98,0,13,142,273,213,5,3009,667,56.0,0.0,19,189,8,23,0,42,0,14,36,24,0,7,14,29,76
2018,25,Manhattan,51,56,927,72,225,596,234,19,32,0,231,875,4,41,468,125,0,16,157,295,290,9,2310,740,39.0,0.0,32,153,12,21,0,36,0,17,54,24,0,7,26,28,69
2018,26,Manhattan,44,55,847,72,172,545,240,20,41,0,212,806,1,39,528,84,0,9,128,229,242,13,2141,666,65.0,0.0,23,145,10,22,0,45,0,9,35,35,0,8,19,36,75
2018,27,Manhattan,51,48,863,59,171,563,228,21,38,0,211,810,3,58,485,87,0,10,131,247,236,7,2384,486,56.0,0.0,18,116,8,21,0,31,0,8,25,30,0,6,11,23,67
2018,28,Manhattan,59,73,917,64,233,608,230,19,23,0,195,918,1,36,508,106,0,12,178,272,261,6,2103,633,48.0,0.0,24,124,15,21,0,37,0,16,44,20,0,3,11,11,72
2018,29,Manhattan,50,72,994,66,225,638,265,11,43,0,205,977,3,36,556,140,0,10,148,289,220,8,1817,578,53.0,0.0,17,160,8,16,0,32,0,17,27,29,0,6,13,26,76
2018,30,Manhattan,51,95,1009,79,208,635,332,20,39,0,257,977,2,41,542,129,0,24,185,311,222,7,1855,516,43.0,0.0,28,142,9,14,1,32,0,11,33,26,0,5,17,26,68
2018,31,Manhattan,50,67,964,68,210,583,306,14,36,0,207,942,2,52,559,95,0,8,165,268,238,8,1743,553,63.0,0.0,23,146,10,20,0,49,1,8,31,24,0,9,11,25,63
2018,32,Manhattan,55,82,937,65,230,598,258,12,41,0,213,926,7,40,579,108,0,9,148,248,221,11,1608,496,62.0,0.0,14,132,7,18,0,33,0,16,28,32,0,5,15,27,70
2018,33,Manhattan,34,78,902,80,235,554,250,10,45,0,221,873,1,54,513,110,0,7,161,248,258,9,1567,540,43.0,0.0,21,119,7,19,0,40,1,20,15,35,0,8,8,28,77
2018,34,Manhattan,37,66,987,65,199,602,311,14,29,0,189,966,0,41,593,103,0,7,151,260,239,10,2141,517,56.0,0.0,22,111,8,20,0,35,1,13,21,33,0,9,15,16,59
2018,35,Manhattan,52,76,1042,39,260,651,245,16,37,0,230,979,2,59,536,146,0,17,172,277,244,16,1619,515,44.0,0.0,25,120,9,21,0,13,0,21,26,22,0,6,9,25,64
2018,36,Manhattan,51,68,834,53,167,538,256,17,28,0,195,811,6,29,480,98,0,15,139,239,223,9,1967,482,52.0,0.0,22,145,7,13,1,33,0,13,28,30,0,8,9,42,76
2018,37,Manhattan,42,69,919,74,207,584,242,20,51,0,212,892,0,45,536,117,0,6,154,246,219,6,2381,671,49.0,0.0,27,156,9,23,0,42,1,10,37,24,0,7,18,31,82
2018,38,Manhattan,42,68,989,67,198,654,256,14,44,0,213,953,4,51,514,122,0,9,208,258,284,10,2361,624,55.0,0.0,18,139,14,11,0,37,0,14,32,25,0,5,20,31,81
2018,39,Manhattan,26,75,738,65,160,446,229,25,44,0,182,722,0,37,448,75,0,6,142,196,233,7,2638,600,62.0,0.0,16,150,16,22,0,52,0,13,32,30,0,7,16,39,81
2018,40,Manhattan,39,78,874,81,171,592,242,15,52,0,167,905,3,54,491,104,0,9,136,275,237,11,2422,605,63.0,0.0,29,163,11,15,1,44,0,10,27,33,0,5,13,34,73
2018,41,Manhattan,41,86,899,70,195,554,278,19,50,0,211,885,4,44,512,100,0,10,173,253,210,13,2119,596,55.0,0.0,24,146,14,15,0,38,0,22,29,37,0,6,9,28,65
2018,42,Manhattan,40,87,904,101,208,590,272,19,43,0,209,923,1,37,551,94,0,7,197,245,179,5,2106,592,57.0,0.0,29,154,10,18,0,30,0,21,37,30,0,6,13,38,78
2018,43,Manhattan,46,74,848,80,175,557,264,17,35,0,194,854,3,46,474,111,0,16,143,255,156,6,2069,572,51.0,0.0,10,167,9,22,1,38,0,20,32,28,0,6,11,32,82
2018,44,Manhattan,37,69,861,57,157,558,239,11,59,0,205,819,3,44,445,103,0,8,180,241,165,13,2123,661,41.0,0.0,15,144,11,18,0,42,0,16,31,27,0,6,13,27,68
2018,45,Manhattan,43,52,885,72,175,548,264,23,42,0,204,848,3,30,459,95,0,15,186,264,127,12,1669,585,48.0,0.0,18,172,12,16,0,41,0,16,28,20,0,5,15,24,77
2018,46,Manhattan,41,70,800,69,160,524,251,14,31,0,170,810,1,28,482,71,0,12,146,240,131,11,1730,606,41.0,0.0,14,154,13,21,1,38,0,17,28,18,0,6,16,24,82
2018,47,Manhattan,42,46,842,56,199,493,236,12,46,0,205,781,4,44,486,92,0,3,127,230,145,9,1480,492,41.0,0.0,17,125,8,20,1,26,1,13,25,30,0,4,14,28,50
2018,48,Manhattan,41,79,896,88,182,605,261,10,46,0,253,851,2,42,476,114,0,13,144,313,179,11,1795,603,39.0,0.0,17,151,9,22,0,30,0,18,31,29,0,4,11,26,62
2018,49,Manhattan,34,62,929,96,217,556,282,12,54,0,200,921,1,44,546,113,0,6,167,244,156,10,1780,631,34.0,0.0,30,147,10,16,0,36,0,12,37,29,0,5,12,36,76
2018,50,Manhattan,41,87,909,87,191,580,273,29,51,0,212,912,3,49,513,103,0,11,186,259,156,11,1925,605,55.0,0.0,24,151,8,19,0,44,0,24,35,29,0,4,14,31,94
2018,51,Manhattan,63,61,779,87,226,499,222,16,27,0,223,767,2,46,454,87,0,9,123,269,118,7,1450,540,40.0,0.0,24,139,5,14,0,23,0,15,36,28,0,6,15,14,77
2018,52,Manhattan,48,40,622,53,142,393,176,5,47,0,138,625,3,29,339,86,0,6,97,203,91,0,1497,356,47.0,0.0,17,94,9,14,1,25,0,7,29,10,0,7,11,18,48
2012,1,Queens,41,45,1298,82,439,662,226,12,127,0,206,1260,10,143,602,58,0,26,208,419,24,0,504,710,11.0,0.0,4,14,1,6,5,0,1,2,0,0,0,0,2,0,50
2012,26,Queens,41,57,1090,64,348,560,222,15,107,0,220,1032,6,180,479,49,0,17,195,326,73,0,694,727,20.0,0.0,3,6,1,4,2,1,2,0,0,0,2,1,0,0,60
2012,27,Queens,30,42,1135,75,407,564,212,13,86,0,215,1067,7,144,485,60,0,15,215,356,67,0,805,655,165.0,1.0,26,72,8,39,45,1,8,4,0,0,11,5,11,0,367
2012,28,Queens,30,43,1321,84,387,718,240,12,121,0,257,1221,5,169,616,64,0,15,213,396,89,0,769,697,132.0,0.0,13,67,7,40,24,0,7,8,0,0,8,8,1,0,359
2012,29,Queens,25,34,1232,91,426,600,236,10,110,0,227,1155,7,172,520,73,0,21,179,410,71,0,846,676,133.0,1.0,21,89,3,35,34,2,8,9,0,0,21,12,6,2,366
2012,30,Queens,21,50,1220,87,438,611,213,8,108,0,206,1172,7,174,549,71,0,14,189,374,75,0,777,690,146.0,0.0,14,80,12,35,26,1,14,11,0,0,14,8,9,0,376
2012,31,Queens,18,49,1201,132,439,637,202,14,108,0,202,1198,11,146,561,77,0,18,155,432,73,0,682,691,120.0,0.0,21,67,10,33,26,0,8,6,0,0,10,5,6,1,369
2012,32,Queens,31,49,1288,84,438,650,250,11,103,0,247,1205,14,131,598,80,0,18,208,403,81,0,776,707,164.0,0.0,20,70,18,36,33,0,14,11,0,0,11,9,4,0,378
2012,33,Queens,23,29,1230,85,422,653,190,9,93,0,209,1158,4,147,573,85,0,15,176,367,51,0,917,689,124.0,0.0,16,57,16,46,29,2,9,12,0,0,9,7,4,1,320
2012,34,Queens,22,35,1232,88,412,635,223,8,99,0,241,1136,8,128,631,49,0,13,187,361,74,0,1022,686,184.0,0.0,14,66,10,43,17,0,10,9,0,0,8,6,5,0,326
2012,35,Queens,36,35,1114,54,353,584,199,11,92,0,194,1045,3,138,544,47,0,23,131,353,58,0,1088,701,128.0,0.0,26,75,7,38,29,1,12,8,1,0,10,5,8,1,385
2012,36,Queens,35,54,1114,99,445,550,197,5,105,0,209,1093,7,125,542,78,0,14,184,352,44,0,893,782,149.0,0.0,17,71,6,33,25,1,13,9,0,0,11,9,8,0,356
2012,37,Queens,19,80,1275,90,428,690,228,11,107,0,213,1251,6,169,550,75,0,18,184,462,58,0,1005,814,158.0,1.0,26,88,10,39,24,1,11,13,0,0,18,14,13,0,393
2012,38,Queens,38,40,1176,108,375,652,220,12,103,0,217,1145,8,160,497,84,0,20,188,405,52,0,845,760,116.0,0.0,19,70,3,37,35,0,11,12,0,0,20,6,6,0,329
2012,39,Queens,36,42,1118,90,390,578,192,9,117,0,208,1078,11,128,527,57,0,20,179,364,70,0,908,732,140.0,1.0,15,67,13,35,35,0,9,8,0,0,18,6,7,0,381
2012,40,Queens,25,44,1228,64,393,617,207,9,135,0,219,1142,3,161,542,65,0,16,205,369,63,0,764,734,156.0,0.0,5,72,8,38,29,1,6,7,0,0,9,8,6,0,393
2012,41,Queens,41,38,1146,96,376,630,185,5,125,0,214,1107,8,150,501,61,0,24,188,389,45,0,641,667,142.0,0.0,11,80,12,44,23,0,16,9,0,0,16,11,10,1,354
2012,42,Queens,33,34,1279,110,460,624,246,9,117,0,220,1236,9,153,559,77,0,19,213,426,44,0,618,710,171.0,0.0,21,77,9,43,25,0,13,12,0,0,19,5,7,0,405
2012,43,Queens,26,46,1205,105,431,597,198,13,143,0,220,1162,5,131,529,64,0,21,199,433,56,0,713,649,117.0,0.0,8,65,6,27,20,0,15,9,1,0,10,5,9,0,339
2012,44,Queens,33,13,489,2,156,270,70,5,36,0,96,441,3,74,172,17,0,9,93,169,11,0,302,241,94.0,0.0,18,59,7,37,18,0,8,4,0,0,10,7,3,0,265
2012,45,Queens,32,24,586,15,165,291,131,7,63,0,105,552,4,82,212,29,0,10,117,203,23,0,372,584,128.0,0.0,21,67,6,34,20,0,17,9,0,0,11,6,11,0,376
2012,46,Queens,38,27,900,63,331,447,146,15,89,0,154,874,4,123,426,53,0,14,140,268,33,0,400,744,95.0,0.0,20,85,6,38,33,0,20,12,1,0,13,14,12,0,322
2012,47,Queens,24,40,866,64,296,442,180,5,71,0,178,816,8,115,369,39,0,16,127,320,33,0,493,735,128.0,1.0,28,70,14,46,18,0,13,7,0,0,9,7,12,0,387
2012,48,Queens,25,44,1099,83,369,554,213,14,101,0,205,1046,8,139,495,57,0,21,191,340,35,0,457,767,125.0,0.0,19,78,7,40,20,0,7,9,0,0,13,2,11,0,362
2012,49,Queens,24,34,1204,82,408,616,171,7,142,0,214,1130,11,155,554,60,0,34,157,373,27,0,485,785,158.0,0.0,14,75,10,47,25,1,12,9,0,0,17,12,8,0,416
2012,50,Queens,31,49,1029,83,331,555,173,9,124,0,212,980,9,121,454,50,0,34,165,359,37,0,532,766,132.0,0.0,13,82,7,30,27,0,16,9,0,0,18,6,5,1,369
2012,51,Queens,32,28,981,64,323,493,170,9,110,0,186,919,6,132,461,42,0,13,146,305,46,0,481,741,122.0,0.0,14,92,12,38,31,0,15,7,0,0,16,7,7,0,402
2012,52,Queens,31,26,931,35,330,449,139,2,103,0,153,870,8,131,380,32,0,17,167,288,25,0,764,767,96.0,0.0,12,67,5,31,22,1,5,10,0,0,8,13,4,0,318
2013,1,Queens,50,28,1258,85,374,688,240,8,111,0,204,1217,9,142,553,70,0,33,218,396,34,0,638,838,106.0,1.0,15,74,2,34,18,0,7,9,0,0,16,5,7,0,345
2013,2,Queens,33,37,1306,133,443,685,225,10,146,0,231,1278,4,155,590,77,0,39,206,438,37,0,540,811,120.0,0.0,15,62,10,37,26,1,8,7,0,0,14,6,5,0,337
2013,3,Queens,37,41,1191,90,360,638,217,11,133,0,242,1117,5,157,565,52,0,15,202,363,47,0,553,710,89.0,0.0,18,94,7,32,27,0,15,5,0,0,12,8,6,0,338
2013,4,Queens,34,33,1042,74,312,566,175,6,124,0,187,996,3,149,461,54,0,7,154,355,36,0,508,657,113.0,0.0,18,77,6,32,29,1,9,11,0,0,15,6,4,1,364
